"Index","Id","Code","Name","PdfFile","AttachmentCount"
"52","019ef8c1-83e2-735b-81a3-dcab6c947ff2","1.115254","Đăng ký biến động đối với trường hợp xóa đăng ký thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng.","pdf_thu_tuc/052_1.115254.pdf","1"
"53","019ef8be-f5ed-777b-b891-d09b9eb88c88","1.115253","Đăng ký biến động đối với trường hợp cho thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng.","pdf_thu_tuc/053_1.115253.pdf","1"
"54","019ef8a5-e6df-76bf-884d-c093cdca9c85","1.115249","Đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất cho người nhận chuyển nhượng quyền sử dụng đất, quyền sở hữu nhà ở, công trình xây dựng trong dự án bất động sản.","pdf_thu_tuc/054_1.115249.pdf","1"
"55","019ef39c-56f0-7149-870a-bea494aabfca","1.115241","Đăng ký biến động quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất trong các trường hợp chuyển đổi quyền sử dụng đất nông nghiệp mà không theo phương án dồn điền, đổi thửa; chuyển nhượng, thừa kế, tặng cho quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất, góp vốn bằng quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất; cho thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng; bán hoặc tặng cho hoặc để thừa kế hoặc góp vốn bằng tài sản gắn liền với đất thuê của Nhà nước theo hình thức thuê đất trả tiền hàng năm; chuyển quyền khai thác khoáng sản theo quy định của pháp luật về địa chất và khoáng sản","pdf_thu_tuc/055_1.115241.pdf","1"
"56","019ef2a4-a750-746f-92df-985f20e22dd3","1.115227","Đăng ký biến động đối với trường hợp thay đổi quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo thỏa thuận của các thành viên hộ gia đình hoặc của vợ và chồng; quyền sử dụng đất xây dựng công trình trên mặt đất phục vụ cho việc vận hành, khai thác sử dụng công trình ngầm, quyền sở hữu công trình ngầm; bán tài sản, điều chuyển, chuyển nhượng quyền sử dụng đất là tài sản công theo quy định của pháp luật về quản lý, sử dụng tài sản công; nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo kết quả giải quyết tranh chấp, khiếu nại, tố cáo về đất đai hoặc bản án, quyết định của Tòa án, quyết định thi hành án của cơ quan thi hành án đã được thi hành; quyết định hoặc phán quyết của Trọng tài thương mại Việt Nam về giải quyết tranh chấp giữa các bên phát sinh từ hoạt động thương mại liên quan đến đất đai; nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất do xử lý tài sản thế chấp là quyền sử dụng đất, tài sản gắn liền với đất đã được đăng ký","pdf_thu_tuc/056_1.115227.pdf","5"
"57","019eeeac-c57a-7563-bb32-bd6e492f8faf","1.115208","Đăng ký biến động thay đổi quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất do chia, tách, hợp nhất, sáp nhập tổ chức hoặc chuyển đổi mô hình tổ chức, chuyển đổi loại hình doanh nghiệp theo quy định của pháp luật về doanh nghiệp; điều chỉnh quy hoạch xây dựng chi tiết; cấp Giấy chứng nhận cho từng thửa đất theo quy hoạch xây dựng chi tiết cho chủ đầu tư dự án có nhu cầu","pdf_thu_tuc/057_1.115208.pdf","3"
"58","019eee90-8a31-75bc-87d1-4c0af3ed1060","1.115204","Đăng ký, cấp giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất cho người nhận chuyển nhượng quyền sử dụng đất, quyền sở hữu nhà ở, công trình xây dựng trong dự án bất động sản","pdf_thu_tuc/058_1.115204.pdf","2"
"59","019eee2b-6a45-748f-a52e-c5d310e31f12","1.115196","Xóa đăng ký thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng","pdf_thu_tuc/059_1.115196.pdf","1"
"60","019eddd2-e472-7039-98e5-79c557f809d7","5.003813","Lập Kế hoạch xây dựng tiêu chuẩn quốc gia (TCVN) năm năm và hằng năm","pdf_thu_tuc/060_5.003813.pdf","0"
"61","019e63bb-478f-734e-b354-4320cf00730e","1.115151"," Thủ tục bán, cho thuê mua, cho thuê nhà ở cho lực lượng vũ trang nhân dân được đầu tư xây dựng không bằng vốn đầu tư công","pdf_thu_tuc/061_1.115151.pdf","1"
"62","019e4500-3adb-735c-a722-b7359babf7e4","1.115150","Thủ tục bán, cho thuê mua, cho thuê nhà ở xã hội được đầu tư xây dựng theo dự án và không sử dụng vốn đầu tư công, nguồn tài chính công đoàn","pdf_thu_tuc/062_1.115150.pdf","5"
"63","019dff55-5264-732f-b42f-c4c897c5622e","5.003810","Cho ý kiến thống nhất hoặc đóng góp ý kiến đối với các quy hoạch ngành quốc gia, quy hoạch có tính chất kỹ thuật, chuyên ngành, kế hoạch thực hiện quy hoạch do các Bộ, ngành, địa phương đề nghị Bộ Xây dựng thống nhất hoặc đóng góp ý kiến theo phân công của Bộ trưởng Bộ Xây dựng","pdf_thu_tuc/063_5.003810.pdf","0"
"64","019dfdf2-0dbe-73d9-bfac-b413bc49349f","6.003625","Quyết định đầu tư và quyết định chủ đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc địa phương quản lý","pdf_thu_tuc/064_6.003625.pdf","0"
"65","019dfdf1-4bf8-771f-a257-72d9b2506683","6.003635","Chuyển đổi công năng nhà ở đối với nhà ở công vụ không xây dựng theo dự án hoặc nhà ở cũ thuộc tài sản công thuộc thẩm quyền chấp thuận của Uỷ ban nhân dân cấp tỉnh","pdf_thu_tuc/065_6.003635.pdf","0"
"66","019dfded-fe43-765f-8fdc-ec94313dba3e","6.003624","	Quyết định chủ trương đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc địa phương quản lý","pdf_thu_tuc/066_6.003624.pdf","0"
"67","019dfdce-62ac-7349-b2b6-f4cf603d4da1","5.002578","	Quyết định đầu tư và quyết định chủ đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc cơ quan trung ương quản lý","pdf_thu_tuc/067_5.002578.pdf","0"
"68","019dfdc7-69a9-772b-b626-67af4b28346b","5.002577","Quyết định chủ trương đầu tư dự án đầu tư xây dựng nhà ở công vụ thuộc cơ quan trung ương quản lý ","pdf_thu_tuc/068_5.002577.pdf","0"
"69","019dfd3e-682a-7033-b438-ace2750ca28a","6.005715","Thủ tục hủy bỏ quyết định tặng danh hiệu thi đua, hình thức khen thưởng và thu hồi hiện vật, tiền thưởng đối với danh hiệu thi đua, hình thức khen thưởng thuộc thẩm quyền của Bộ Xây dựng và cơ quan, đơn vị thuộc bộ

","pdf_thu_tuc/069_6.005715.pdf","0"
"70","019dfd39-f9bc-716a-9291-5f7f029f69d9","6.005714","Thủ tục cấp đổi, cấp lại hiện vật khen thưởng thuộc thẩm quyền của Bộ trưởng Bộ Xây dựng","pdf_thu_tuc/070_6.005714.pdf","3"
"71","019dfd33-32dd-76cc-815b-edcf0b2fc72d","6.005713","Thủ tục đề nghị xét tặng Giấy khen của thủ trưởng các cơ quan, đơn vị có tư cách pháp nhân thuộc Bộ Xây dựng","pdf_thu_tuc/071_6.005713.pdf","5"
"72","019dfd1d-7921-76d7-9c82-0a209d411f39","6.005708","Thủ tục đề nghị xét tặng danh hiệu Chiến sĩ thi đua Bộ Xây dựng","pdf_thu_tuc/072_6.005708.pdf","3"
"73","019dfd0e-8a44-71b4-a49d-0c90d86abdb7","6.005712","Thủ tục đề nghị xét tặng Bức trướng của Bộ Xây dựng","pdf_thu_tuc/073_6.005712.pdf","3"
"74","019dfd01-90e4-71d4-a14f-02b2d2324707","6.005707","Thủ tục đề nghị xét tặng Bằng khen của Bộ Xây dựng","pdf_thu_tuc/074_6.005707.pdf","5"
"75","019dfcdd-b27e-76de-86cb-65e61813720c","6.005704","Thủ tục đề nghị xét tặng danh hiệu Cờ thi đua của Bộ Xây dựng","pdf_thu_tuc/075_6.005704.pdf","3"
"76","019df267-2970-723a-88a9-d44fcb678485","6.001432","Xây dựng kế hoạch phát triển nhà ở cấp tỉnh","pdf_thu_tuc/076_6.001432.pdf","0"
"77","019df263-0468-75b4-ac40-ce151c3de74c","3.000555","Thủ tục Hỗ trợ xây dựng mới nhà ở (theo khung mẫu thiết kế) trong vùng lõi Di sản văn hóa và thiên nhiên thế giới Quần thể danh thắng Tràng An","pdf_thu_tuc/077_3.000555.pdf","1"
"78","019df258-3181-77a2-b7a9-0e57cf0a3482","6.001430","Xây dựng chương trình phát triển nhà ở cấp tỉnh","pdf_thu_tuc/078_6.001430.pdf","0"
"79","019df247-a369-752b-b581-218b82ce4d56","3.000552","Thủ tục Hỗ trợ đầu tư xây dựng mới hoặc nâng cấp, cải tạo loại hình nhà ở có phòng cho khách du lịch thuê (gọi theo tiếng Anh là homestay)","pdf_thu_tuc/079_3.000552.pdf","0"
"80","019df1ec-0ee8-715b-918c-87e5386c1c6c","6.003636","Chấp thuận nhà đầu tư dự án cải tạo, xây dựng lại nhà chung cư đối với trường hợp có 01 nhà đầu tư quan tâm đáp ứng điều kiện theo quy định của Chính phủ","pdf_thu_tuc/080_6.003636.pdf","0"
"81","019df1dd-3b35-747d-b5e6-8e205433988a","6.003634","Chuyển đổi công năng nhà ở đối với nhà ở xây dựng trong dự án được đầu tư bằng nguồn vốn đầu tư công thuộc thẩm quyền chấp thuận của UBND cấp tỉnh","pdf_thu_tuc/081_6.003634.pdf","0"
"82","019dd874-5145-778c-813d-5cc88f0aafbf","6.003622","Trình Thủ tướng Chính phủ cho phép chuyển đổi công năng đối với nhà ở
được đầu tư xây dựng bằng nguồn vốn đầu tư công quy định tại các điểm a,
điểm b khoản 1 Điều 57 của Nghị định số 95/2024/NĐ-CP","pdf_thu_tuc/082_6.003622.pdf","0"
"83","019dc4c7-80d9-7440-bd60-04351163dd9a","1.014379","Hỗ trợ kinh phí xây dựng phòng học mới đối với giáo dục mầm non","pdf_thu_tuc/083_1.014379.pdf","0"
"84","019dc4b2-ba80-776c-849b-2eaadee0c605","1.014378","Hỗ trợ đầu tư xây dựng nhà máy chế biến sản phẩm cây ăn quả có múi","pdf_thu_tuc/084_1.014378.pdf","0"
"85","019dc4a6-4dd3-748b-bea4-34ed6f1f9999","1.014472","Phê duyệt dự án, kế hoạch liên kết trong các ngành, nghề, lĩnh vực khác không thuộc lĩnh vực sản xuất, tiêu thụ sản phẩm nông nghiệp thuộc các Chương trình mục tiêu quốc gia: Giảm nghèo bền vững, Xây dựng nông thôn mới","pdf_thu_tuc/085_1.014472.pdf","0"
"86","019dc45b-6b6b-76fc-949b-dd274ffa31b7","1.011734","Hỗ trợ xây dựng trạm dừng chân du lịch","pdf_thu_tuc/086_1.011734.pdf","0"
"87","019dc457-9601-719e-861c-ee387b89c0a3","1.011735","Hỗ trợ xây dựng sản phẩm du lịch mạo hiểm","pdf_thu_tuc/087_1.011735.pdf","0"
"88","019dbd96-088e-74a9-9877-cf19204905ca","1.009122","Cấp giấy phép xây dựng có thời hạn đối với công trình, nhà ở riêng lẻ (công trình cấp III, cấp IV)","pdf_thu_tuc/088_1.009122.pdf","3"
"89","019dbd5a-299b-70f7-b01d-44aabd571277","6.006572","Phê duyệt kế hoạch bảo trì công trình hàng hải hàng năm do Bộ Xây dựng quản lý","pdf_thu_tuc/089_6.006572.pdf","0"
"90","019dbd54-8bc6-7158-86c6-bba5994f5f05","6.006573","Phê duyệt điều chỉnh, bổ sung kế hoạch bảo trì công trình hàng hải do Bộ Xây dựng quản lý","pdf_thu_tuc/090_6.006573.pdf","0"
"91","019dbd51-b7fd-74b8-bb9b-e0df7385a3ad","6.003494","Công bố quyết định Lệnh xây dựng công trình khẩn cấp đối với đường quốc lộ, đường bộ cao tốc thuộc trách nhiệm quản lý, bảo trì của Bộ Xây dựng","pdf_thu_tuc/091_6.003494.pdf","0"
"92","019dbb19-bcb7-76fe-802c-0913026eab44","1.013316","Cấp Giấy phép xây dựng có thời hạn đối với các công trình công cộng bao gồm nhà để xe, bãi để xe, nhà vệ sinh công cộng trên đất do Nhà nước quản lý (theo thẩm quyền quy định tại khoản 2, Điều 4 Nghị quyết 62/2024/NQ-HĐND ngày 13 tháng 12 năm 2024)","pdf_thu_tuc/092_1.013316.pdf","1"
"93","019dbb0e-569c-735b-a49a-981c83297a12","1.013315","Cấp Giấy phép xây dựng có thời hạn đối với các công trình công cộng bao gồm nhà để xe, bãi để xe, nhà vệ sinh công cộng trên đất do Nhà nước quản lý (theo thẩm quyền quy định tại khoản 1, Điều 4 Nghị quyết 62/2024/NQ-HĐND ngày 13 tháng 12 năm 2024)","pdf_thu_tuc/093_1.013315.pdf","1"
"94","019dbb07-954d-735c-a166-8a48e616acbf","1.014053","Kiểm tra công tác nghiệm thu hoàn thành công trình của cơ quan được giao quản lý xây dựng thuộc UBND cấp xã","pdf_thu_tuc/094_1.014053.pdf","0"
"95","019db132-b848-7458-9fcd-f8b099d2ab06","1.014413","Cấp phép thi công nút giao đấu nối vào đường tỉnh, đường đô thị và đường khác do Sở Xây dựng quản lý","pdf_thu_tuc/095_1.014413.pdf","0"
"96","019db12a-9fda-72cf-87ac-ca2881ef0e27","1.014412","Chấp thuận thiết kế nút giao đấu nối vào đường tỉnh, đường đô thị và đường khác do Sở Xây dựng quản lý","pdf_thu_tuc/096_1.014412.pdf","0"
"97","019daad0-7e3c-7458-8465-79c8f63e4622","1.014515","Cấp giấy phép đối với hoạt động xây dựng công trình theo dự án đầu tư do Thủ tướng Chính phủ phê duyệt theo quy định tại khoản 4 Điều 26 của Luật Đê điều ngày 29 tháng 11 năm 2006","pdf_thu_tuc/097_1.014515.pdf","0"
"98","019daace-b67b-741b-b253-4f5c0197a66a","1.014514","Cấp giấy phép đối với hoạt động xây dựng công trình quốc phòng, an ninh, công trình giao thông (trừ trường hợp cấp phép cho hoạt động bến thủy nội địa), thủy lợi, công trình ngầm phục vụ phát triển kinh tế - xã hội, hệ thống giếng khai thác nước ngầm, trạm bơm, âu thuyền.","pdf_thu_tuc/098_1.014514.pdf","0"
"99","019daacc-1110-754c-a3a0-f6382cf07f95","1.014496","Cấp giấy phép đối với hoạt động xây dựng công trình ngầm; khoan, đào để khai thác nước ngầm trong phạm vi 1 Km (kilômét) tính từ biên ngoài của phạm vi bảo vệ đê điều","pdf_thu_tuc/099_1.014496.pdf","0"
"100","019daac5-e432-71cc-b71d-b38c0f09ad88","1.014495","Cấp giấy phép đối với hoạt động xây dựng cống qua đê; xây dựng công trình đặc biệt trong phạm vi bảo vệ đê điều, bãi sông, lòng sông","pdf_thu_tuc/100_1.014495.pdf","0"
"101","019daaaf-1fef-718a-aa19-bee7f83625ba","1.014493","Cấp giấy phép đối với hoạt động cắt xẻ đê để xây dựng công trình trong phạm vi bảo vệ đê điều","pdf_thu_tuc/101_1.014493.pdf","0"
"102","019daa50-2cd8-77ec-ae77-9253ab3632c3","6.003502","Thẩm định, phê duyệt hồ sơ hoàn thành khắc phục hậu quả thiên tai, xử lý ùn tắc, bảo đảm giao thông; hồ sơ hoàn thành dự án khẩn cấp phòng, chống, khắc phục hậu quả thiên tai đối với đường quốc lộ, đường cao tốc thuộc thẩm quyền của Bộ Xây dựng","pdf_thu_tuc/102_6.003502.pdf","0"
"103","019da4f6-bcca-71ee-9f39-56df65f47da3","1.015018","Hỗ trợ xây dựng nhà màng, nhà lưới để sản xuất một số loại cây trồng có giá trị kinh tế cao (áp dụng cho sản xuất rau, hoa không dùng đất: giá thể, thủy canh hoặc khí canh) (Thực hiện theo Điều 9 Nghị quyết số 53/2025/NQ-HĐND ngày 26/11/2025)
","pdf_thu_tuc/103_1.015018.pdf","0"
"104","019d9a43-5dbe-771b-b957-20f811b25127","1.014398","Thủ tục cấp phép xây dựng hạ tầng trạm thu phát sóng viễn thông","pdf_thu_tuc/104_1.014398.pdf","1"
"105","019d9470-d602-74af-bda4-ba78a71b3f07","1.014913","Kiểm tra chất lượng hàng hóa vật liệu xây dựng nhóm 2 nhập khẩu","pdf_thu_tuc/105_1.014913.pdf","1"
"106","019d9450-f9fc-7117-a6da-0e16ffa162af","3.000536","Thủ tục chấp thuận địa điểm, quy mô xây dựng và thời gian tồn tại của công trình tạm phục vụ mục đích sử dụng cho việc tổ chức các sự kiện hoặc hoạt động khác","pdf_thu_tuc/106_3.000536.pdf","0"
"107","019d9442-74fc-704f-8fc8-6455f13cf884","3.000535","Thủ tục chấp thuận tiếp tục khai thác, sử dụng công trình tạm phục vụ mục đích thi công xây dựng công trình chính","pdf_thu_tuc/107_3.000535.pdf","0"
"108","019d89d3-1fea-70dc-862c-e608fabc0263","1.014325","Xây dựng chương trình công tác của Ủy ban nhân dân tỉnh, Chủ tịch, Phó Chủ tịch Ủy ban nhân dân tỉnh","pdf_thu_tuc/108_1.014325.pdf","0"
"109","019d80c8-1052-709e-be3f-b023741838f3","1.014509","Thủ tục hỗ trợ xây dựng bãi đỗ xe tại khu, điểm du lịch","pdf_thu_tuc/109_1.014509.pdf","0"
"110","019d806e-fc92-750b-bec7-0b93b2e2a49f","1.014507","Thủ tục hỗ trợ xây dựng mới nhà vệ sinh công cộng tại khu, điểm du lịch","pdf_thu_tuc/110_1.014507.pdf","0"
"111","019d8067-7409-7147-a841-890ae9e1a052","1.014506","Thủ tục hỗ trợ xây dựng mới Nhà đón khách, trưng bày, mua sắm sản phẩm du lịch, sản phẩm nông nghiệp, nông thôn tại khu, điểm du lịch","pdf_thu_tuc/111_1.014506.pdf","0"
"112","019d8055-61c7-7609-8c75-b02e23f8a7c8","1.014505","Thủ tục hỗ trợ xây dựng mới hoặc nâng cấp, cải tạo loại hình nhà ở có phòng cho khách du lịch thuê (tiếng Anh là homestay) tại khu, điểm du lịch","pdf_thu_tuc/112_1.014505.pdf","0"
"113","019d7ce1-28c6-71a8-81ec-3fbe2eabed81","1.014584","Quyết định hỗ trợ xây dựng cơ sở chế biến nông sản","pdf_thu_tuc/113_1.014584.pdf","0"
"114","019d7cbe-6e07-70dd-8855-76401cecc496","1.014521","Thủ tục hỗ trợ xây dựng bãi đỗ xe tại khu vực điểm du lịch cộng đồng","pdf_thu_tuc/114_1.014521.pdf","0"
"115","019d7cbc-6aac-708f-8445-469fd0d342f2","1.014518","Thủ tục hỗ trợ đầu tư xây dựng nhà đón khách, trưng bày sản phẩm du lịch, sản phẩm nông nghiệp, nông thôn","pdf_thu_tuc/115_1.014518.pdf","0"
"116","019d7ca9-a406-774e-98e1-a4e63b9b9819","1.014519","Thủ tục hỗ trợ xây dựng nhà vệ sinh công cộng tại điểm du lịch cộng đồng","pdf_thu_tuc/116_1.014519.pdf","0"
"117","019d7c74-f1ec-7469-bced-e9178d3beb91","1.011996","Hỗ trợ xây dựng và phát triển thương hiệu trên địa bàn tỉnh Bắc Ninh","pdf_thu_tuc/117_1.011996.pdf","3"
"118","019d7c53-64ce-77e9-9d59-d33b0a9b0a17","1.014593","Hỗ trợ xây dựng cơ sở sơ chế, bảo quản giống, bảo quản nông sản, sản phẩm OCOP; xây dựng trang trại; phát triển ngành nghề nông thôn","pdf_thu_tuc/118_1.014593.pdf","0"
"119","019d7c4b-7bfe-727b-ad8c-b602b78802df","1.014594","Phê duyệt phương án, dự án hỗ trợ xây dựng cơ sở chế biến nông sản","pdf_thu_tuc/119_1.014594.pdf","0"
"120","019d7817-ef9a-746f-8a36-686739c1e703","1.014792","Chấp thuận về địa điểm, quy mô xây dựng công trình và thời gian tồn tại của công trình tạm ","pdf_thu_tuc/120_1.014792.pdf","0"
"121","019d7652-8edf-748f-bd50-94c79f706f5c","1.014867","Đề nghị chấp thuận cấp phép thi công nút giao đấu nối vào đường bộ đang khai thác do Sở Xây dựng quản lý","pdf_thu_tuc/121_1.014867.pdf","1"
"122","019d7642-8b1f-710f-a464-4030591db6d9","1.014866","Đề nghị chấp thuận thiết kế nút giao đấu nối vào đường bộ đang khai thác do Sở Xây dựng quản lý","pdf_thu_tuc/122_1.014866.pdf","1"
"123","019d763f-c1f2-755e-ae34-f1a4dd83d952","1.014868","Chấp thuận xây dựng nút giao đấu nối vào tuyến đường do Ủy ban nhân dân các xã, phường quản lý","pdf_thu_tuc/123_1.014868.pdf","0"
"124","019d2bfe-a075-77cb-b516-c082b8990ff0","3.000507","Thủ tục chấp thuận chủ trương đầu tư đồng thời giao chủ đầu tư đối với trường hợp dự án đầu tư xây dựng nhà ở xã hội chưa được chấp thuận chủ trương đầu tư, chấp thuận đầu tư hoặc chưa có văn bản pháp lý tương đương","pdf_thu_tuc/124_3.000507.pdf","0"
"125","019d2bfe-a070-74eb-ac35-165a750761d4","3.000508","Thủ tục điều chỉnh quyết định giao chủ đầu tư, quyết định chấp thuận chủ trương đầu tư đồng thời giao chủ đầu tư đối với dự án đầu tư xây dựng nhà ở xã hội","pdf_thu_tuc/125_3.000508.pdf","0"
"126","019d2bfe-a068-76eb-ab1f-aaef95d7f9b1","3.000506","Thủ tục giao chủ đầu tư không thông qua đấu thầu đối với trường hợp dự án đầu tư xây dựng nhà ở xã hội đã được chấp thuận chủ trương đầu tư, chấp thuận đầu tư hoặc có văn bản pháp lý tương đương","pdf_thu_tuc/126_3.000506.pdf","0"
"127","019d2bfe-a064-70e4-b368-712093262d30","3.000504","Thủ tục chấp thuận chủ trương đầu tư đồng thời giao chủ đầu tư đối với trường hợp dự án đầu tư xây dựng nhà ở cho lực lượng vũ trang nhân dân chưa được chấp thuận chủ trương đầu tư","pdf_thu_tuc/127_3.000504.pdf","0"
"128","019d2bfe-a063-76d4-8314-ecef2ba992ec","3.000505","Thủ tục điều chỉnh quyết định giao chủ đầu tư, quyết định chấp thuận chủ trương đầu tư đồng thời giao chủ đầu tư đối với dự án đầu tư xây dựng nhà ở cho lực lượng vũ trang nhân dân","pdf_thu_tuc/128_3.000505.pdf","0"
"129","019d2bfe-a05b-7528-b0fa-fce0338009c2","3.000503","Thủ tục giao chủ đầu tư không thông qua đấu thầu đối với dự án đầu tư xây dựng nhà ở cho lực lượng vũ trang nhân dân đã được chấp thuận chủ trương đầu tư","pdf_thu_tuc/129_3.000503.pdf","0"
"130","019d2bfe-a05a-760c-bbcb-0d26a337e975","3.000188","Chấp thuận hoạt động khảo sát, thăm dò, xây dựng công trình, thiết lập vành đai an toàn của công trình hoặc các hoạt động khác trên tuyến hàng hải trong lãnh hải Việt Nam","pdf_thu_tuc/130_3.000188.pdf","0"
"131","019d2bfe-a033-775f-9b09-25239675b3c8","2.001719","Đến cảng biển đối với tàu thuyền nước ngoài thực hiện các hoạt động về nghiên cứu khoa học, nghề cá, cứu hộ, trục vớt tài sản chìm đắm, lai dắt hỗ trợ trong vùng nước cảng biển, huấn luyện, văn hóa, thể thao, lắp đặt, xây dựng công trình biển, công trình ngầm, phục vụ khảo sát, thăm dò, khai thác tài nguyên, dịch vụ sửa chữa, đóng mới và các hoạt động về môi trường trong vùng biển Việt Nam","pdf_thu_tuc/131_2.001719.pdf","0"
"132","019d2bfe-a02c-754e-9e9e-afd5f23aa699","2.001921","Chấp thuận vị trí, quy mô, kích thước, phương án tổ chức thi công biển quảng cáo, biển thông tin cổ động, tuyên truyền chính trị; chấp thuận xây dựng, lắp đặt công trình hạ tầng, công trình hạ tầng kỹ thuật sử dụng chung trong phạm vi bảo vệ kết cấu hạ tầng đường bộ; chấp thuận gia cường công trình đường bộ khi cần thiết để cho phép xe quá khổ giới hạn, xe quá tải trọng, xe bánh xích lưu hành trên đường bộ","pdf_thu_tuc/132_2.001921.pdf","2"
"133","019d2bfe-9888-74df-b262-aa3d2f80a79d","2.001116","Bổ nhiệm và cấp thẻ giám định viên tư pháp xây dựng ở địa phương","pdf_thu_tuc/133_2.001116.pdf","1"
"134","019d2bfe-9876-73e4-a946-58dc7e53d673","2.001041","Bổ nhiệm và cấp thẻ giám định viên tư pháp xây dựng tại các cơ quan ở trung ương thuộc phạm vi quản lý của Bộ Xây dựng","pdf_thu_tuc/134_2.001041.pdf","1"
"135","019d2bfe-985c-732b-822b-460f2199467e","1.014632","Đăng ký mua, thuê mua, thuê nhà ở xã hội, vay vốn để hộ gia đình, cá nhân tự xây dựng hoặc cải tạo, sửa chữa nhà ở","pdf_thu_tuc/135_1.014632.pdf","7"
"136","019d2bfe-90c2-742a-9dfb-c6d2bdd9aac8","1.013239","Thẩm định Báo cáo nghiên cứu khả thi đầu tư xây dựng/Báo cáo nghiên cứu khả thi đầu tư xây dựng điều chỉnh","pdf_thu_tuc/136_1.013239.pdf","0"
"137","019d2bfe-90aa-7599-84e5-3f631fb4787e","1.013238","Cấp giấy phép xây dựng sửa chữa, cải tạo đối với công trình cấp đặc biệt, cấp I, cấp II (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án)","pdf_thu_tuc/137_1.013238.pdf","0"
"138","019d2bfe-90a3-7380-bff5-eec6890fd74e","1.013237","Cấp mới chứng chỉ hành nghề hoạt động xây dựng","pdf_thu_tuc/138_1.013237.pdf","0"
"139","019d2bfe-909f-769a-9283-87c608b8028e","1.013236","Cấp giấy phép xây dựng mới công trình cấp đặc biệt, cấp I, cấp II (Công trình không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án)","pdf_thu_tuc/139_1.013236.pdf","0"
"140","019d2bfe-909f-759f-b593-a6f96a3cba80","1.013234","Thẩm định Thiết kế xây dựng triển khai sau thiết kế cơ sở/ Thiết kế xây dựng triển khai sau thiết kế cơ sở điều chỉnh;","pdf_thu_tuc/140_1.013234.pdf","0"
"141","019d2bfe-909c-759d-9dc9-416500074f0f","1.013229","Cấp giấy phép xây dựng sửa chữa, cải tạo đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ:","pdf_thu_tuc/141_1.013229.pdf","0"
"142","019d2bfe-909b-7759-a8bd-ac47f52197b7","1.013235","Cấp lại giấy phép xây dựng đối với công trình cấp đặc biệt, cấp I, cấp II (công trình không theo tuyến/theo tuyến trong đô thị/tín ngưỡng, tôn giáo/tượng đài, tranh hoành tráng/sửa chữa, cải tạo/theo giai đoạn cho công trình không theo tuyến/theo giai đoạn cho công trình theo tuyến trong đô thị/dự án)","pdf_thu_tuc/142_1.013235.pdf","0"
"143","019d2bfe-9097-7135-94e7-f539d8b0cc19","1.013226","Cấp điều chỉnh giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ","pdf_thu_tuc/143_1.013226.pdf","0"
"144","019d2bfe-9097-700f-899f-6dfc532f0e6b","1.013227","Gia hạn giấy phép xây dựng đối với công trình cấp III, cấp IV (công trình Không theo tuyến/Theo tuyến trong đô thị/Tín ngưỡng, tôn giáo/Tượng đài, tranh hoành tráng/Sửa chữa, cải tạo/Theo giai đoạn cho công trình không theo tuyến/Theo giai đoạn cho công trình theo tuyến trong đô thị/Dự án) và nhà ở riêng lẻ","pdf_thu_tuc/144_1.013227.pdf","0"
